H,R_analytic,R_byte,R_reserve,R_reserve_total,accepted,blocks,ctx,draft,invalid,kind,new_tokens,rejected,req
0,0.0007170172084130019,0.0002390057361376673,,,2,,4184,3,0,spec,,1,cmpl-bench-9592e184-13-0-8e42e456
0,0.000716674629718108,0.00023889154323936931,,,2,,4186,3,0,spec,,1,cmpl-bench-9592e184-14-0-9425a17e
0,0.000715307582260372,0.0004768717215069146,,,1,,4194,3,0,spec,,2,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0007006071929005138,0.0007006071929005138,,,0,,4282,3,0,spec,,3,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007083825265643448,0.0,,,3,,4235,3,0,spec,,0,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007137758743754461,0.0007137758743754461,,,0,,4203,3,0,spec,,3,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007117437722419929,0.0,,,3,,4215,3,0,spec,,0,cmpl-bench-9592e184-11-0-86b57495
0,0.0007137758743754461,0.0,,,3,,4203,3,0,spec,,0,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007168458781362007,0.0007168458781362007,,,0,,4185,3,0,spec,,3,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007161613750298401,0.00023872045834328001,,,2,,4189,3,0,spec,,1,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007149666348903718,0.00047664442326024784,,,1,,4196,3,0,spec,,2,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0007002801120448179,0.00046685340802987864,,,1,,4284,3,0,spec,,2,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007080481472740147,0.0004720320981826764,,,1,,4237,3,0,spec,,2,cmpl-bench-9592e184-9-0-a4aa238f
0,0.000713436385255648,0.0004756242568370987,,,1,,4205,3,0,spec,,2,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007114062129475931,0.00047427080863172874,,,1,,4217,3,0,spec,,2,cmpl-bench-9592e184-11-0-86b57495
0,0.0007136060894386299,0.0007136060894386299,,,0,,4204,3,0,spec,,3,cmpl-bench-9592e184-12-0-93a1febe
0,0.000716674629718108,0.000716674629718108,,,0,,4186,3,0,spec,,3,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007154781779155736,0.0,,,3,,4193,3,0,spec,,0,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007147962830593281,0.0007147962830593281,,,0,,4197,3,0,spec,,3,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0007001166861143524,0.0007001166861143524,,,0,,4285,3,0,spec,,3,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007077140835102619,0.00047180938900684123,,,1,,4239,3,0,spec,,2,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007130972189208462,0.0004753981459472308,,,1,,4207,3,0,spec,,2,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007112375533428165,0.0007112375533428165,,,0,,4218,3,0,spec,,3,cmpl-bench-9592e184-11-0-86b57495
0,0.0007129277566539924,0.0,,,3,,4208,3,0,spec,,0,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007165034631000717,0.0007165034631000717,,,0,,4187,3,0,spec,,3,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007147962830593281,0.0,,,3,,4197,3,0,spec,,0,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007142857142857143,0.0002380952380952381,,,2,,4200,3,0,spec,,1,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006994637444625787,0.0,,,3,,4289,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007073803348266918,0.0004715868898844612,,,1,,4241,3,0,spec,,2,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007129277566539924,0.0007129277566539924,,,0,,4208,3,0,spec,,3,cmpl-bench-9592e184-10-0-b757b94a
0,0.000711068973690448,0.000711068973690448,,,0,,4219,3,0,spec,,3,cmpl-bench-9592e184-11-0-86b57495
0,0.0007125890736342043,0.00047505938242280285,,,1,,4210,3,0,spec,,2,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007159904534606205,0.00023866348448687351,,,2,,4190,3,0,spec,,1,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007141156867412521,0.0,,,3,,4201,3,0,spec,,0,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007141156867412521,0.0007141156867412521,,,0,,4201,3,0,spec,,3,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006988120195667365,0.0,,,3,,4293,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007072135785007072,0.0007072135785007072,,,0,,4242,3,0,spec,,3,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007122507122507123,0.0,,,3,,4212,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007109004739336493,0.0007109004739336493,,,0,,4220,3,0,spec,,3,cmpl-bench-9592e184-11-0-86b57495
0,0.0007122507122507123,0.0004748338081671415,,,1,,4212,3,0,spec,,2,cmpl-bench-9592e184-12-0-93a1febe
0,0.000715307582260372,0.0,,,3,,4194,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007137758743754461,0.0004758505829169641,,,1,,4203,3,0,spec,,2,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007137758743754461,0.0004758505829169641,,,1,,4203,3,0,spec,,2,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006983240223463687,0.00023277467411545624,,,2,,4296,3,0,spec,,1,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007067137809187279,0.00023557126030624264,,,2,,4245,3,0,spec,,1,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007119126720455624,0.00047460844803037496,,,1,,4214,3,0,spec,,2,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007105637138796779,0.0004737091425864519,,,1,,4222,3,0,spec,,2,cmpl-bench-9592e184-11-0-86b57495
0,0.0007120816520294327,0.0007120816520294327,,,0,,4213,3,0,spec,,3,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007146260123868509,0.0,,,3,,4198,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007132667617689016,0.00023775558725630053,,,2,,4206,3,0,spec,,1,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007130972189208462,0.0,,,3,,4207,3,0,spec,,0,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006979990693345743,0.00046533271288971617,,,1,,4298,3,0,spec,,2,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007060484819957637,0.0,,,3,,4249,3,0,spec,,0,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007115749525616698,0.0004743833017077799,,,1,,4216,3,0,spec,,2,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007102272727272727,0.0004734848484848485,,,1,,4224,3,0,spec,,2,cmpl-bench-9592e184-11-0-86b57495
0,0.0007114062129475931,0.0,,,3,,4217,3,0,spec,,0,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007139457401237506,0.0,,,3,,4202,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007125890736342043,0.0,,,3,,4210,3,0,spec,,0,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007124198527665638,0.0,,,3,,4211,3,0,spec,,0,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006976744186046512,0.00046511627906976747,,,1,,4300,3,0,spec,,2,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007053844345168116,0.0,,,3,,4253,3,0,spec,,0,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007109004739336493,0.0,,,3,,4220,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007100591715976331,0.0007100591715976331,,,0,,4225,3,0,spec,,3,cmpl-bench-9592e184-11-0-86b57495
0,0.000711068973690448,0.00047404598246029864,,,1,,4219,3,0,spec,,2,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007132667617689016,0.0,,,3,,4206,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007119126720455624,0.0,,,3,,4214,3,0,spec,,0,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007120816520294327,0.00047472110135295516,,,1,,4213,3,0,spec,,2,cmpl-bench-9592e184-15-0-a2e365d3
0,0.000697350069735007,0.00046490004649000463,,,1,,4302,3,0,spec,,2,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007047216349541931,0.0,,,3,,4257,3,0,spec,,0,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007103954534690978,0.00023679848448969926,,,2,,4223,3,0,spec,,1,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007093875620714117,0.0,,,3,,4229,3,0,spec,,0,cmpl-bench-9592e184-11-0-86b57495
0,0.0007107320540156361,0.00047382136934375743,,,1,,4221,3,0,spec,,2,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007129277566539924,0.0004752851711026616,,,1,,4208,3,0,spec,,2,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007114062129475931,0.00023713540431586437,,,2,,4217,3,0,spec,,1,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007119126720455624,0.0007119126720455624,,,0,,4214,3,0,spec,,3,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006970260223048327,0.00046468401486988845,,,1,,4304,3,0,spec,,2,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007045561296383278,0.0007045561296383278,,,0,,4258,3,0,spec,,3,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007097232079489,0.0,,,3,,4227,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007092198581560284,0.0007092198581560284,,,0,,4230,3,0,spec,,3,cmpl-bench-9592e184-11-0-86b57495
0,0.0007103954534690978,0.0004735969689793985,,,1,,4223,3,0,spec,,2,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007122507122507123,0.0,,,3,,4212,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007107320540156361,0.0,,,3,,4221,3,0,spec,,0,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007115749525616698,0.0004743833017077799,,,1,,4216,3,0,spec,,2,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006968641114982578,0.0006968641114982578,,,0,,4305,3,0,spec,,3,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007038948850305022,0.0,,,3,,4262,3,0,spec,,0,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007095553453169347,0.0007095553453169347,,,0,,4228,3,0,spec,,3,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007085498346717053,0.0,,,3,,4234,3,0,spec,,0,cmpl-bench-9592e184-11-0-86b57495
0,0.0007102272727272727,0.0007102272727272727,,,0,,4224,3,0,spec,,3,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007115749525616698,0.0,,,3,,4216,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007105637138796779,0.0007105637138796779,,,0,,4222,3,0,spec,,3,cmpl-bench-9592e184-14-0-9425a17e
0,0.000711068973690448,0.00023702299123014932,,,2,,4219,3,0,spec,,1,cmpl-bench-9592e184-15-0-a2e365d3
0,0.000696217219772569,0.0,,,3,,4309,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007032348804500703,0.0,,,3,,4266,3,0,spec,,0,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007088846880907373,0.0,,,3,,4232,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007080481472740147,0.0002360160490913382,,,2,,4237,3,0,spec,,1,cmpl-bench-9592e184-11-0-86b57495
0,0.0007095553453169347,0.0,,,3,,4228,3,0,spec,,0,cmpl-bench-9592e184-12-0-93a1febe
0,0.000711068973690448,0.00023702299123014932,,,2,,4219,3,0,spec,,1,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007102272727272727,0.0004734848484848485,,,1,,4224,3,0,spec,,2,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007109004739336493,0.0007109004739336493,,,0,,4220,3,0,spec,,3,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006960556844547563,0.0006960556844547563,,,0,,4310,3,0,spec,,3,cmpl-bench-9592e184-8-0-855d1d70
0,0.000702576112412178,0.0,,,3,,4270,3,0,spec,,0,cmpl-bench-9592e184-9-0-a4aa238f
0,0.000708215297450425,0.0,,,3,,4236,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007073803348266918,0.0,,,3,,4241,3,0,spec,,0,cmpl-bench-9592e184-11-0-86b57495
0,0.0007088846880907373,0.0,,,3,,4232,3,0,spec,,0,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007107320540156361,0.00047382136934375743,,,1,,4221,3,0,spec,,2,cmpl-bench-9592e184-13-0-8e42e456
0,0.000709891150023663,0.000473260766682442,,,1,,4226,3,0,spec,,2,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007105637138796779,0.0004737091425864519,,,1,,4222,3,0,spec,,2,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006955715279387897,0.00023185717597959656,,,2,,4313,3,0,spec,,1,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007024116132053383,0.0007024116132053383,,,0,,4271,3,0,spec,,3,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007075471698113207,0.0,,,3,,4240,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007070469007777516,0.0004713646005185011,,,1,,4243,3,0,spec,,2,cmpl-bench-9592e184-11-0-86b57495
0,0.0007083825265643448,0.0002361275088547816,,,2,,4235,3,0,spec,,1,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007102272727272727,0.00023674242424242425,,,2,,4224,3,0,spec,,1,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007092198581560284,0.0,,,3,,4230,3,0,spec,,0,cmpl-bench-9592e184-14-0-9425a17e
0,0.000709891150023663,0.0,,,3,,4226,3,0,spec,,0,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006949270326615705,0.0,,,3,,4317,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007017543859649122,0.0,,,3,,4275,3,0,spec,,0,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007070469007777516,0.00023568230025925054,,,2,,4243,3,0,spec,,1,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007067137809187279,0.0004711425206124853,,,1,,4245,3,0,spec,,2,cmpl-bench-9592e184-11-0-86b57495
0,0.0007078810759792355,0.00023596035865974517,,,2,,4238,3,0,spec,,1,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007100591715976331,0.0007100591715976331,,,0,,4225,3,0,spec,,3,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007090522335145356,0.0007090522335145356,,,0,,4231,3,0,spec,,3,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007093875620714117,0.00023646252069047056,,,2,,4229,3,0,spec,,1,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006944444444444445,0.0002314814814814815,,,2,,4320,3,0,spec,,1,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007015902712815715,0.0007015902712815715,,,0,,4276,3,0,spec,,3,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007067137809187279,0.0004711425206124853,,,1,,4245,3,0,spec,,2,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007062146892655367,0.00023540489642184556,,,2,,4248,3,0,spec,,1,cmpl-bench-9592e184-11-0-86b57495
0,0.0007075471698113207,0.0004716981132075472,,,1,,4240,3,0,spec,,2,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007097232079489,0.0004731488052992666,,,1,,4227,3,0,spec,,2,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007088846880907373,0.0007088846880907373,,,0,,4232,3,0,spec,,3,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007087172218284905,0.0,,,3,,4233,3,0,spec,,0,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006941230911614993,0.00046274872744099955,,,1,,4322,3,0,spec,,2,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007012622720897616,0.0004675081813931744,,,1,,4278,3,0,spec,,2,cmpl-bench-9592e184-9-0-a4aa238f
0,0.000706547338671691,0.000706547338671691,,,0,,4246,3,0,spec,,3,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007058823529411765,0.00047058823529411766,,,1,,4250,3,0,spec,,2,cmpl-bench-9592e184-11-0-86b57495
0,0.0007070469007777516,0.00023568230025925054,,,2,,4243,3,0,spec,,1,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007093875620714117,0.0004729250413809411,,,1,,4229,3,0,spec,,2,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007083825265643448,0.0002361275088547816,,,2,,4235,3,0,spec,,1,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007080481472740147,0.0,,,3,,4237,3,0,spec,,0,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006934812760055479,0.0,,,3,,4326,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007009345794392523,0.00046728971962616824,,,1,,4280,3,0,spec,,2,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007060484819957637,0.0002353494939985879,,,2,,4249,3,0,spec,,1,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007053844345168116,0.00023512814483893723,,,2,,4253,3,0,spec,,1,cmpl-bench-9592e184-11-0-86b57495
0,0.000706880301602262,0.000706880301602262,,,0,,4244,3,0,spec,,3,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007087172218284905,0.0,,,3,,4233,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007080481472740147,0.0004720320981826764,,,1,,4237,3,0,spec,,2,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007078810759792355,0.0007078810759792355,,,0,,4238,3,0,spec,,3,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006928406466512702,0.0,,,3,,4330,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.000700770847932726,0.000700770847932726,,,0,,4281,3,0,spec,,3,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007055503292568204,0.00023518344308560678,,,2,,4252,3,0,spec,,1,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007047216349541931,0.0,,,3,,4257,3,0,spec,,0,cmpl-bench-9592e184-11-0-86b57495
0,0.0007063809748057452,0.0002354603249352484,,,2,,4247,3,0,spec,,1,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007080481472740147,0.0,,,3,,4237,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007077140835102619,0.00047180938900684123,,,1,,4239,3,0,spec,,2,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007075471698113207,0.0004716981132075472,,,1,,4240,3,0,spec,,2,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006926806742091896,0.0006926806742091896,,,0,,4331,3,0,spec,,3,cmpl-bench-9592e184-8-0-855d1d70
0,0.0007001166861143524,0.0,,,3,,4285,3,0,spec,,0,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007048872180451127,0.0,,,3,,4256,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007042253521126761,0.00023474178403755868,,,2,,4260,3,0,spec,,1,cmpl-bench-9592e184-11-0-86b57495
0,0.0007058823529411765,0.00023529411764705883,,,2,,4250,3,0,spec,,1,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007077140835102619,0.00047180938900684123,,,1,,4239,3,0,spec,,2,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007072135785007072,0.00023573785950023574,,,2,,4242,3,0,spec,,1,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007072135785007072,0.0004714757190004715,,,1,,4242,3,0,spec,,2,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006920415224913495,0.0,,,3,,4335,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0006999533364442371,0.0006999533364442371,,,0,,4286,3,0,spec,,3,cmpl-bench-9592e184-9-0-a4aa238f
0,0.000704390702042733,0.00023479690068091102,,,2,,4259,3,0,spec,,1,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007038948850305022,0.0004692632566870014,,,1,,4262,3,0,spec,,2,cmpl-bench-9592e184-11-0-86b57495
0,0.0007057163020465773,0.0007057163020465773,,,0,,4251,3,0,spec,,3,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007075471698113207,0.0007075471698113207,,,0,,4240,3,0,spec,,3,cmpl-bench-9592e184-13-0-8e42e456
0,0.000706880301602262,0.000471253534401508,,,1,,4244,3,0,spec,,2,cmpl-bench-9592e184-14-0-9425a17e
0,0.000706547338671691,0.0,,,3,,4246,3,0,spec,,0,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006915629322268327,0.0002305209774089442,,,2,,4338,3,0,spec,,1,cmpl-bench-9592e184-8-0-855d1d70
0,0.0006996268656716418,0.0004664179104477612,,,1,,4288,3,0,spec,,2,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007037297677691766,0.0,,,3,,4263,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007033997655334115,0.00023446658851113716,,,2,,4265,3,0,spec,,1,cmpl-bench-9592e184-11-0-86b57495
0,0.0007055503292568204,0.0007055503292568204,,,0,,4252,3,0,spec,,3,cmpl-bench-9592e184-12-0-93a1febe
0,0.000706880301602262,0.0,,,3,,4244,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007062146892655367,0.0,,,3,,4248,3,0,spec,,0,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007063809748057452,0.0007063809748057452,,,0,,4247,3,0,spec,,3,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006909258406264394,0.0,,,3,,4342,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0006994637444625787,0.0006994637444625787,,,0,,4289,3,0,spec,,3,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007030700726505742,0.0,,,3,,4267,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007027406886858749,0.0,,,3,,4269,3,0,spec,,0,cmpl-bench-9592e184-11-0-86b57495
0,0.0007052186177715092,0.0004701457451810061,,,1,,4254,3,0,spec,,2,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007067137809187279,0.0007067137809187279,,,0,,4245,3,0,spec,,3,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007055503292568204,0.0,,,3,,4252,3,0,spec,,0,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007062146892655367,0.0007062146892655367,,,0,,4248,3,0,spec,,3,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006906077348066298,0.00046040515653775324,,,1,,4344,3,0,spec,,2,cmpl-bench-9592e184-8-0-855d1d70
0,0.0006993006993006993,0.0006993006993006993,,,0,,4290,3,0,spec,,3,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007029053420805998,0.0007029053420805998,,,0,,4268,3,0,spec,,3,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007020828457758015,0.0,,,3,,4273,3,0,spec,,0,cmpl-bench-9592e184-11-0-86b57495
0,0.0007050528789659225,0.0007050528789659225,,,0,,4255,3,0,spec,,3,cmpl-bench-9592e184-12-0-93a1febe
0,0.000706547338671691,0.000706547338671691,,,0,,4246,3,0,spec,,3,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007052186177715092,0.0004701457451810061,,,1,,4254,3,0,spec,,2,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007058823529411765,0.00047058823529411766,,,1,,4250,3,0,spec,,2,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006899724011039559,0.0,,,3,,4348,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0006989748369058714,0.00046598322460391424,,,1,,4292,3,0,spec,,2,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007022471910112359,0.0,,,3,,4272,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007014262333411269,0.0,,,3,,4277,3,0,spec,,0,cmpl-bench-9592e184-11-0-86b57495
0,0.0007047216349541931,0.0004698144233027954,,,1,,4257,3,0,spec,,2,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007060484819957637,0.0002353494939985879,,,2,,4249,3,0,spec,,1,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007047216349541931,0.0002349072116513977,,,2,,4257,3,0,spec,,1,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007057163020465773,0.0007057163020465773,,,0,,4251,3,0,spec,,3,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006893382352941177,0.0,,,3,,4352,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0006986492780624127,0.0004657661853749418,,,1,,4294,3,0,spec,,2,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007019185774450163,0.0004679457182966776,,,1,,4274,3,0,spec,,2,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007012622720897616,0.0007012622720897616,,,0,,4278,3,0,spec,,3,cmpl-bench-9592e184-11-0-86b57495
0,0.0007040600797934757,0.0,,,3,,4261,3,0,spec,,0,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007057163020465773,0.0004704775346977182,,,1,,4251,3,0,spec,,2,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007040600797934757,0.0,,,3,,4261,3,0,spec,,0,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007052186177715092,0.00023507287259050304,,,2,,4254,3,0,spec,,1,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006887052341597796,0.0,,,3,,4356,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0006983240223463687,0.0004655493482309125,,,1,,4296,3,0,spec,,2,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007012622720897616,0.0,,,3,,4278,3,0,spec,,0,cmpl-bench-9592e184-10-0-b757b94a
0,0.0007009345794392523,0.00046728971962616824,,,1,,4280,3,0,spec,,2,cmpl-bench-9592e184-11-0-86b57495
0,0.0007033997655334115,0.0,,,3,,4265,3,0,spec,,0,cmpl-bench-9592e184-12-0-93a1febe
0,0.0007050528789659225,0.0,,,3,,4255,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007038948850305022,0.0007038948850305022,,,0,,4262,3,0,spec,,3,cmpl-bench-9592e184-14-0-9425a17e
0,0.0007045561296383278,0.0,,,3,,4258,3,0,spec,,0,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006880733944954129,0.0,,,3,,4360,3,0,spec,,0,cmpl-bench-9592e184-8-0-855d1d70
0,0.0006976744186046512,0.0,,,3,,4300,3,0,spec,,0,cmpl-bench-9592e184-9-0-a4aa238f
0,0.0007009345794392523,0.00046728971962616824,,,1,,4280,3,0,spec,,2,cmpl-bench-9592e184-10-0-b757b94a
0,0.000700770847932726,0.000700770847932726,,,0,,4281,3,0,spec,,3,cmpl-bench-9592e184-11-0-86b57495
0,0.0007027406886858749,0.0,,,3,,4269,3,0,spec,,0,cmpl-bench-9592e184-12-0-93a1febe
0,0.000704390702042733,0.0,,,3,,4259,3,0,spec,,0,cmpl-bench-9592e184-13-0-8e42e456
0,0.0007035647279549719,0.00046904315196998124,,,1,,4264,3,0,spec,,2,cmpl-bench-9592e184-14-0-9425a17e
0,0.000704390702042733,0.000704390702042733,,,0,,4259,3,0,spec,,3,cmpl-bench-9592e184-15-0-a2e365d3
0,0.0006876002750401101,0.00022920009168003668,,,2,,4363,3,0,spec,,1,cmpl-bench-9592e184-8-0-855d1d70
